m/z,RT1_center,RT2_center
196.0,6972.448,1.688
196.0,6898.864,1.72
194.0,7284.304,1.504
194.0,6863.824,1.76
192.0,7333.36,1.368
190.0,7137.136,2.144
188.0,7519.072,1.08
187.0,7950.064,1.88
181.0,6972.448,1.536
181.0,6667.6,1.664
172.0,7396.432,1.12
164.0,7343.872,1.376
196.0,7035.52,1.64
217.0,7361.392,1.584
214.0,8307.472,2.56
214.0,8272.432,1.696
214.0,8100.736,2.136
214.0,8027.152,1.984
214.0,7988.608,1.608
214.0,7550.608,1.544
214.0,6933.904,1.64
214.0,6881.344,1.312
164.0,7298.32,1.392
164.0,7242.256,1.408
91.0,5746.048,1.256
96.0,7249.264,1.392
96.0,7305.328,1.384
96.0,7368.4,1.36
102.0,7515.568,2.2
105.0,5875.696,1.168
162.0,7361.392,1.36
161.0,7452.496,1.304
159.0,7540.096,1.128
159.0,7319.344,1.136
196.0,7357.888,1.504
159.0,5704.0,1.064
144.0,7081.072,1.232
140.0,5781.088,1.824
134.0,7477.024,1.096
132.0,7259.776,1.464
132.0,7200.208,1.448
130.0,7463.008,1.344
130.0,7396.432,1.448
130.0,7112.608,1.528
162.0,7427.968,1.304
196.0,7084.576,1.512
159.0,6054.4,1.064
224.0,7263.28,1.544
224.0,7144.144,1.6
224.0,7081.072,1.632
217.0,7582.144,1.648
464.0,7533.088,1.304
464.0,7463.008,1.408
464.0,7214.224,1.288
464.0,7084.576,1.272
224.0,7329.856,1.504
464.0,6923.392,1.576
262.0,7312.336,1.392
260.0,7452.496,1.304
260.0,7350.88,1.4
259.0,7445.488,1.312
258.0,7245.76,1.408
257.0,7263.28,1.408
256.0,7441.984,1.368
232.0,8027.152,1.712
464.0,6979.456,1.624
206.0,7526.08,2.088
212.0,6818.272,1.336
214.0,6527.44,1.576
214.0,6772.72,1.48
214.0,6618.544,1.52
204.0,7522.576,2.496
203.0,7533.088,2.096
232.0,7589.152,1.672
232.0,7536.592,1.648
230.0,7305.328,1.392
228.0,7259.776,1.504
226.0,7529.584,1.256
226.0,7081.072,1.592
226.0,7018.0,1.6
225.0,7326.352,1.528
225.0,7270.288,1.464
224.0,7456.0,1.376
224.0,7392.928,1.456
232.0,7953.568,1.56
142.0,8167.312,1.632
142.0,7179.184,1.152
142.0,7410.448,1.216
142.0,7729.312,1.44
142.0,8240.896,2.56
142.0,8945.2,0.88
142.0,9029.296,1.184
142.0,9344.656,1.24
142.0,9404.224,1.392
142.0,9456.784,1.704
142.0,9621.472,1.768
142.0,9747.616,2.208
141.0,6933.904,1.12
55.0,10420.384,2.528
55.0,9985.888,2.048
55.0,8601.808,1.136
55.0,8247.904,2.4
55.0,7336.864,1.032
55.0,7231.744,1.016
54.0,11345.44,2.432
54.0,10550.032,1.888
54.0,9011.776,1.048
54.0,7333.36,1.024
143.0,10105.024,1.888
53.0,11345.44,2.472
53.0,10553.536,1.912
53.0,10420.384,2.536
53.0,10241.68,1.848
53.0,9985.888,2.056
53.0,9772.144,1.912
53.0,9334.144,1.072
53.0,8247.904,2.416
53.0,7939.552,1.304
53.0,7459.504,1.072
54.0,7231.744,1.008
65.0,6282.16,1.176
65.0,5858.176,1.184
65.0,5746.048,1.152
63.0,10378.336,2.136
63.0,10108.528,1.872
63.0,9926.32,2.088
63.0,9789.664,1.992
63.0,9642.496,1.84
63.0,9439.264,1.848
63.0,8268.928,2.728
55.0,10553.536,1.896
63.0,7417.456,1.192
63.0,7357.888,1.536
63.0,6933.904,1.576
63.0,6282.16,1.176
57.0,10662.16,1.232
57.0,9323.632,1.136
56.0,10553.536,1.848
56.0,7536.592,1.184
56.0,7445.488,1.032
56.0,7354.384,1.008
55.0,11345.44,2.448
63.0,7788.88,1.712
41.0,8247.904,2.456
41.0,8167.312,1.616
41.0,7329.856,1.032
41.0,7231.744,1.016
41.0,6926.896,1.104
39.0,8247.904,2.44
39.0,7459.504,1.072
39.0,7329.856,1.152
39.0,7210.72,1.024
39.0,6345.232,1.392
53.0,7329.856,1.144
39.0,5725.024,1.104
38.0,8367.04,1.112
38.0,8244.4,2.56
38.0,7809.904,1.392
38.0,7529.584,1.208
38.0,7329.856,1.048
38.0,5858.176,1.184
38.0,5777.584,1.104
38.0,5725.024,1.096
32.0,10914.448,1.632
32.0,6187.552,2.04
39.0,5858.176,1.184
53.0,7210.72,1.024
53.0,5921.248,1.232
53.0,5858.176,1.176
53.0,5725.024,1.104
52.0,8247.904,2.472
52.0,7799.392,1.4
52.0,7536.592,1.224
52.0,7224.736,1.024
52.0,7161.664,1.008
52.0,5858.176,1.192
41.0,10550.032,1.888
43.0,10658.656,1.232
43.0,9943.84,1.528
43.0,9204.496,1.088
43.0,8244.4,2.384
43.0,7627.696,1.28
43.0,7536.592,1.184
43.0,7438.48,1.008
42.0,10995.04,1.888
42.0,7627.696,1.264
42.0,7529.584,1.184
41.0,11345.44,2.44
44.0,8945.2,0.872
163.0,8006.128,1.368
163.0,6898.864,1.184
162.0,11229.808,2.32
162.0,11142.208,2.256
162.0,10550.032,1.856
162.0,8254.912,2.416
169.0,7413.952,1.176
169.0,7357.888,1.544
169.0,7224.736,1.304
169.0,7049.536,1.168
169.0,6968.944,1.344
143.0,9989.392,2.096
169.0,6362.752,1.488
169.0,6163.024,1.48
169.0,6022.864,1.464
168.0,7357.888,1.536
167.0,8055.184,1.488
167.0,7648.72,1.376
166.0,8230.384,2.744
166.0,8167.312,1.488
166.0,8065.696,1.48
166.0,8013.136,1.592
171.0,8240.896,2.624
169.0,6541.456,1.64
161.0,8244.4,2.408
161.0,6937.408,0.936
160.0,11145.712,2.256
160.0,9779.152,1.896
160.0,8240.896,2.608
160.0,5858.176,1.176
160.0,5682.976,1.048
159.0,9782.656,1.92
159.0,8237.392,2.576
159.0,8167.312,1.616
158.0,8237.392,2.576
163.0,8247.904,2.416
158.0,7459.504,1.248
158.0,7343.872,1.24
165.0,8226.88,2.72
165.0,8034.16,1.536
165.0,7781.872,1.544
165.0,7648.72,1.432
165.0,7568.128,1.504
164.0,8251.408,2.4
164.0,8184.832,1.576
164.0,8034.16,1.496
164.0,6527.44,1.688
158.0,7533.088,1.2
171.0,9821.2,1.744
171.0,9642.496,1.84
171.0,9456.784,1.688
171.0,9404.224,1.408
171.0,8696.416,1.168
171.0,8293.456,2.848
176.0,8034.16,1.912
176.0,7957.072,1.936
176.0,7788.88,2.016
176.0,7568.128,1.496
176.0,6930.4,1.584
170.0,9985.888,2.064
175.0,9810.688,2.048
175.0,9204.496,1.096
175.0,9032.8,1.016
175.0,8367.04,1.104
175.0,8247.904,2.52
174.0,10168.096,1.712
174.0,9807.184,1.52
174.0,9695.056,1.368
174.0,8247.904,2.456
174.0,5858.176,1.184
179.0,7273.792,1.528
175.0,10550.032,1.856
170.0,9926.32,2.088
170.0,9828.208,1.344
170.0,9793.168,2.008
170.0,9646.0,1.848
170.0,9456.784,1.68
170.0,9414.736,1.704
170.0,8226.88,2.76
170.0,8016.64,1.576
170.0,6345.232,1.384
169.0,8237.392,2.6
169.0,8177.824,1.624
171.0,9985.888,2.064
169.0,7662.736,1.56
169.0,7599.664,1.304
174.0,5647.936,1.184
173.0,8247.904,2.416
172.0,9985.888,2.152
172.0,9744.112,2.216
172.0,9386.704,1.472
172.0,8619.328,1.408
172.0,8240.896,2.584
172.0,8167.312,1.616
172.0,6212.08,1.192
169.0,8016.64,1.584
144.0,9793.168,2.008
144.0,9456.784,1.704
144.0,8167.312,1.608
144.0,5858.176,1.184
144.0,5682.976,1.048
143.0,10378.336,2.152
149.0,11348.944,2.464
149.0,9208.0,1.096
149.0,8247.904,2.456
149.0,7452.496,1.04
149.0,7336.864,1.016
161.0,9043.312,1.008
147.0,8247.904,2.416
147.0,7533.088,1.184
147.0,6979.456,1.136
146.0,11142.208,2.256
146.0,9961.36,2.152
146.0,9204.496,1.08
146.0,8402.08,1.248
146.0,8247.904,2.448
146.0,7340.368,1.272
146.0,7158.16,1.032
152.0,7669.744,1.464
148.0,8251.408,2.424
143.0,9936.832,2.12
143.0,9793.168,2.024
143.0,9456.784,1.688
143.0,9404.224,1.4
143.0,9029.296,1.176
143.0,7473.52,1.2
143.0,7312.336,1.224
143.0,6275.152,1.176
143.0,5854.672,1.168
142.0,10378.336,2.168
142.0,10108.528,1.896
144.0,9964.864,2.136
142.0,9933.328,2.096
142.0,9814.192,2.056
146.0,5851.168,1.16
146.0,5725.024,1.096
145.0,9964.864,2.152
145.0,9642.496,1.832
145.0,9404.224,1.4
145.0,8402.08,1.256
145.0,8247.904,2.408
144.0,10378.336,2.152
144.0,10105.024,1.888
142.0,9989.392,2.104
153.0,9421.744,1.976
153.0,8237.392,2.576
153.0,8177.824,1.6
152.0,9421.744,1.984
152.0,8240.896,2.584
152.0,8037.664,1.536
158.0,7119.616,1.24
158.0,5781.088,1.136
157.0,8237.392,2.64
157.0,8167.312,1.64
157.0,7795.888,1.352
152.0,7550.608,1.344
157.0,7477.024,1.184
157.0,7406.944,1.208
157.0,7312.336,1.216
157.0,7193.2,1.184
157.0,7119.616,1.208
157.0,5788.096,1.096
156.0,7627.696,1.264
156.0,7536.592,1.184
156.0,7336.864,1.264
156.0,5872.192,1.576
161.0,9204.496,1.096
157.0,7564.624,1.216
152.0,7357.888,1.272
152.0,6951.424,1.464
151.0,11345.44,2.432
151.0,9940.336,1.536
151.0,9695.056,1.352
151.0,9558.4,1.488
151.0,8055.184,1.488
151.0,7645.216,1.44
151.0,7336.864,1.032
151.0,7235.248,1.024
151.0,6930.4,1.576
154.0,6145.504,1.456
151.0,5872.192,1.576
151.0,5802.112,1.552
155.0,10108.528,1.88
155.0,9842.224,1.528
155.0,9768.64,1.936
155.0,7543.6,1.208
155.0,7070.56,1.216
155.0,6916.384,1.216
154.0,8244.4,2.376
154.0,7536.592,1.2
154.0,6947.92,1.336
151.0,6152.512,1.856
125.0,7865.968,1.728
125.0,7333.36,1.024
125.0,7224.736,1.008
125.0,6310.192,1.232
125.0,5921.248,1.232
124.0,11345.44,2.44
124.0,9940.336,1.544
124.0,9800.176,1.368
124.0,9558.4,1.488
124.0,7326.352,1.032
124.0,7231.744,1.016
65.0,7452.496,1.064
123.0,10550.032,1.896
123.0,10171.6,1.72
123.0,9964.864,1.816
123.0,9796.672,1.472
123.0,9558.4,1.488
123.0,9432.256,1.192
123.0,9344.656,1.128
123.0,7357.888,1.032
123.0,7305.328,1.016
122.0,11348.944,2.456
122.0,10550.032,1.904
123.0,11345.44,2.448
129.0,6282.16,1.176
128.0,10108.528,1.872
128.0,9964.864,2.112
128.0,9821.2,1.68
128.0,9453.28,1.688
128.0,9029.296,1.184
128.0,8317.984,1.328
128.0,8240.896,2.568
128.0,8167.312,1.656
128.0,5665.456,1.112
127.0,8240.896,2.552
126.0,6345.232,1.392
127.0,7543.6,1.216
127.0,7484.032,1.16
127.0,7343.872,1.248
127.0,7119.616,1.24
127.0,6926.896,1.112
127.0,6345.232,1.4
127.0,6282.16,1.176
127.0,5865.184,1.384
127.0,5791.6,1.352
126.0,8055.184,1.48
126.0,7936.048,1.392
127.0,8167.312,1.624
117.0,7165.168,1.04
116.0,8244.4,2.536
116.0,8167.312,1.632
116.0,7319.344,1.216
116.0,6926.896,1.112
116.0,6345.232,1.392
116.0,5647.936,1.168
115.0,8247.904,2.52
115.0,8167.312,1.664
115.0,7792.384,1.416
115.0,5816.128,1.12
122.0,10241.68,1.832
113.0,9870.256,2.2
113.0,8945.2,1.04
112.0,8013.136,1.56
112.0,7729.312,1.448
112.0,7648.72,1.368
112.0,7568.128,1.488
111.0,11345.44,2.448
111.0,10553.536,1.888
111.0,9779.152,1.888
111.0,9064.336,1.072
111.0,9011.776,1.048
113.0,10658.656,1.232
122.0,9186.976,1.064
122.0,7326.352,1.024
121.0,11348.944,2.464
121.0,10553.536,1.912
121.0,10420.384,2.528
121.0,10241.68,1.84
121.0,9109.888,1.024
121.0,9046.816,1.04
121.0,7336.864,1.024
120.0,7995.616,1.008
119.0,8517.712,1.304
117.0,8167.312,1.624
119.0,8367.04,1.104
119.0,8296.96,1.232
119.0,8212.864,1.048
119.0,7995.616,1.008
119.0,7175.68,1.16
119.0,5858.176,1.184
118.0,7936.048,1.416
118.0,5868.688,1.184
118.0,5732.032,1.104
118.0,5588.368,1.104
117.0,8244.4,2.384
119.0,8444.128,1.128
437.0,11226.304,2.32
437.0,11142.208,2.256
436.0,11422.528,2.424
436.0,11229.808,2.336
436.0,11142.208,2.312
435.0,9933.328,1.272
530.0,9695.056,1.28
139.0,9989.392,2.072
139.0,9814.192,2.032
139.0,9011.776,1.04
139.0,8296.96,2.864
129.0,6345.232,1.4
139.0,8034.16,1.544
139.0,7333.36,1.28
139.0,7095.088,1.128
139.0,6933.904,1.32
139.0,6548.464,1.72
139.0,5875.696,1.584
138.0,11348.944,2.44
138.0,10550.032,1.904
138.0,9856.24,1.072
138.0,9768.64,1.896
138.0,9320.128,1.008
139.0,8240.896,2.608
141.0,6282.16,1.176
140.0,10662.16,1.232
140.0,10087.504,1.528
140.0,9985.888,2.056
140.0,9320.128,1.136
140.0,9200.992,1.128
140.0,8240.896,2.584
140.0,8167.312,1.624
140.0,7729.312,1.448
140.0,7508.56,1.216
140.0,6926.896,1.112
438.0,10080.496,1.488
140.0,5872.192,1.576
139.0,10550.032,1.832
585.0,9397.216,2.712
576.0,6163.024,1.952
488.0,9617.968,1.168
471.0,10700.704,2.064
468.0,10557.04,1.272
464.0,8244.4,2.504
454.0,10273.216,1.928
442.0,10879.408,1.72
439.0,9432.256,1.088
140.0,6362.752,1.408
132.0,9870.256,2.208
132.0,9789.664,1.48
132.0,9726.592,2.408
132.0,9439.264,1.272
132.0,9208.0,1.088
132.0,8247.904,2.416
130.0,10168.096,1.712
130.0,10105.024,1.872
130.0,9964.864,1.832
130.0,9793.168,1.712
130.0,9744.112,2.192
138.0,9015.28,1.04
130.0,9453.28,1.52
130.0,8247.904,2.44
130.0,8167.312,1.64
130.0,6282.16,1.176
130.0,5872.192,1.184
130.0,5665.456,1.112
129.0,9961.36,2.08
129.0,9814.192,2.048
129.0,9747.616,2.176
129.0,9453.28,1.688
129.0,8244.4,2.472
130.0,9642.496,1.84
138.0,7333.36,1.024
138.0,7242.256,1.008
138.0,6313.696,1.224
138.0,6036.88,1.256
138.0,5921.248,1.224
137.0,11348.944,2.464
137.0,9985.888,2.048
137.0,9768.64,1.92
137.0,7333.36,1.024
137.0,7231.744,1.024
136.0,11345.44,2.432
132.0,10161.088,1.52
136.0,10168.096,1.712
136.0,9940.336,1.632
136.0,9747.616,1.368
136.0,9695.056,1.36
136.0,9554.896,1.48
136.0,9204.496,1.056
135.0,7463.008,1.048
134.0,5858.176,1.184
133.0,8247.904,2.416
133.0,7529.584,1.184
133.0,5858.176,1.184
136.0,10553.536,1.88
82.0,9943.84,1.528
82.0,9856.24,1.072
82.0,9800.176,1.408
82.0,9691.552,1.328
82.0,9558.4,1.488
82.0,9428.752,1.192
82.0,9197.488,1.144
82.0,9018.784,1.056
82.0,7333.36,1.032
82.0,7231.744,1.008
82.0,6345.232,1.408
111.0,7648.72,1.416
81.0,10550.032,1.92
81.0,10241.68,1.84
81.0,9985.888,2.056
81.0,9768.64,1.904
81.0,9025.792,1.032
81.0,7333.36,1.144
80.0,11345.44,2.448
80.0,10550.032,1.896
80.0,9204.496,1.08
80.0,7354.384,1.024
80.0,7315.84,1.016
81.0,11345.44,2.464
88.0,8037.664,2.344
88.0,7957.072,1.92
88.0,7788.88,2.016
88.0,7568.128,1.48
87.0,8230.384,2.136
87.0,8037.664,2.344
87.0,7957.072,1.936
85.0,8945.2,1.008
83.0,11345.44,2.44
83.0,10553.536,1.896
83.0,10175.104,2.624
82.0,10553.536,1.888
83.0,8177.824,1.608
83.0,8034.16,1.536
83.0,7939.552,1.368
83.0,7876.48,1.416
83.0,7729.312,1.464
83.0,7336.864,1.024
83.0,7224.736,1.008
83.0,6930.4,1.568
83.0,6362.752,1.408
82.0,11345.44,2.44
82.0,10606.096,1.584
83.0,8247.904,2.424
70.0,10550.032,1.872
70.0,9193.984,1.088
70.0,8945.2,1.064
70.0,8244.4,2.424
70.0,8013.136,1.568
70.0,7533.088,1.184
70.0,7448.992,1.048
70.0,7333.36,1.016
70.0,7231.744,1.008
70.0,6926.896,1.104
70.0,6345.232,1.408
80.0,7238.752,1.016
68.0,10241.68,1.832
68.0,9320.128,1.048
68.0,5921.248,1.232
67.0,11345.44,2.456
67.0,10550.032,1.912
67.0,10420.384,2.528
67.0,10241.68,1.84
67.0,9985.888,2.056
67.0,9775.648,1.896
67.0,7322.848,1.04
65.0,8251.408,2.392
68.0,11345.44,2.472
79.0,11345.44,2.464
79.0,10553.536,1.912
79.0,10420.384,2.528
79.0,9989.392,2.056
79.0,9779.152,1.896
79.0,9113.392,1.032
79.0,9043.312,1.032
79.0,8244.4,2.392
79.0,7329.856,1.136
79.0,7210.72,1.016
77.0,8247.904,2.416
71.0,8945.2,1.008
77.0,7294.816,1.016
77.0,7224.736,1.016
77.0,7161.664,1.016
77.0,6345.232,1.408
77.0,5865.184,1.384
77.0,5746.048,1.144
76.0,8293.456,2.88
76.0,8226.88,2.752
76.0,7357.888,1.544
72.0,7529.584,1.248
71.0,9323.632,1.144
77.0,7340.368,1.152
107.0,9043.312,1.032
107.0,7336.864,1.024
106.0,8367.04,1.104
106.0,8293.456,1.096
106.0,8037.664,2.344
106.0,7326.352,1.136
106.0,7196.704,1.016
106.0,5858.176,1.184
106.0,5725.024,1.088
105.0,8367.04,1.104
105.0,8289.952,1.096
88.0,8212.864,1.824
105.0,6026.368,1.128
104.0,8055.184,1.488
103.0,7957.072,1.912
102.0,10175.104,2.624
102.0,9985.888,2.088
102.0,9793.168,2.024
102.0,8903.152,1.744
102.0,8367.04,1.92
102.0,8244.4,2.56
102.0,8195.344,1.72
102.0,7343.872,1.256
105.0,8219.872,1.056
111.0,7333.36,1.024
111.0,7231.744,1.008
110.0,11345.44,2.432
110.0,10550.032,1.864
110.0,9856.24,1.064
110.0,9018.784,1.04
110.0,7333.36,1.04
110.0,7231.744,1.024
109.0,11345.44,2.472
109.0,10550.032,1.928
109.0,9985.888,2.048
107.0,9113.392,1.032
108.0,11348.944,2.44
108.0,10553.536,1.88
108.0,8212.864,1.832
108.0,7336.864,1.016
108.0,7070.56,1.208
107.0,11348.944,2.464
107.0,10553.536,1.912
107.0,10420.384,2.528
107.0,10241.68,1.832
107.0,9985.888,2.056
107.0,9775.648,1.896
109.0,9775.648,1.904
93.0,9779.152,1.904
93.0,9137.92,1.04
93.0,7326.352,1.024
92.0,8247.904,2.384
92.0,7336.864,1.024
92.0,7231.744,1.008
92.0,7161.664,1.032
92.0,6373.264,1.392
91.0,8247.904,2.408
91.0,8219.872,1.064
91.0,7231.744,1.016
101.0,10287.232,3.456
91.0,6345.232,1.384
91.0,5858.176,1.184
90.0,8034.16,1.536
90.0,7648.72,1.44
90.0,6933.904,1.568
89.0,8212.864,1.816
89.0,8030.656,1.544
89.0,7343.872,1.4
89.0,7277.296,1.528
89.0,7070.56,1.208
89.0,6933.904,1.576
91.0,7172.176,1.008
101.0,10175.104,2.64
101.0,9870.256,2.192
101.0,9824.704,1.312
101.0,8903.152,1.744
99.0,9323.632,1.2
99.0,8945.2,1.064
98.0,10998.544,1.888
97.0,7333.36,1.024
97.0,7224.736,1.008
95.0,11345.44,2.472
95.0,10241.68,1.832
93.0,9985.888,2.048
95.0,7333.36,1.152
94.0,11345.44,2.448
94.0,10553.536,1.904
94.0,9204.496,1.08
94.0,8037.664,2.352
94.0,7957.072,1.912
94.0,7333.36,1.016
94.0,7231.744,1.008
93.0,11348.944,2.472
93.0,10550.032,1.92
93.0,10420.384,2.52
93.0,10241.68,1.84
95.0,9985.888,2.056
288.0,9765.136,1.408
288.0,9695.056,1.368
288.0,9610.96,1.32
288.0,8251.408,2.48
288.0,8037.664,1.464
294.0,9870.256,2.176
294.0,9029.296,1.176
294.0,9018.784,2.408
293.0,8626.336,1.448
293.0,8223.376,1.264
291.0,9772.144,2.024
179.0,6930.4,1.584
291.0,8307.472,1.056
290.0,10171.6,2.592
290.0,9919.312,2.152
290.0,9463.792,0.04
290.0,9208.0,2.496
290.0,8500.192,1.536
290.0,8149.792,1.4
290.0,8016.64,1.44
290.0,7932.544,1.352
300.0,8573.776,3.4
300.0,8353.024,1.112
291.0,8493.184,1.152
285.0,8296.96,2.84
285.0,8240.896,2.52
285.0,8167.312,1.608
285.0,8097.232,1.096
285.0,7950.064,1.232
285.0,7806.4,1.232
285.0,7543.6,1.168
284.0,8300.464,2.912
284.0,8237.392,2.816
284.0,8167.312,1.656
284.0,7876.48,1.424
288.0,10550.032,1.84
284.0,7543.6,1.176
289.0,10550.032,1.824
289.0,10175.104,2.688
289.0,10020.928,2.304
289.0,9870.256,2.224
289.0,9463.792,3.408
289.0,9246.544,2.424
289.0,8885.632,2.24
289.0,8244.4,2.384
289.0,8118.256,1.328
289.0,7799.392,1.424
284.0,7785.376,1.432
300.0,9351.664,1.152
300.0,9204.496,1.04
300.0,9036.304,1.752
300.0,8829.568,1.64
300.0,8766.496,2.632
308.0,9004.768,1.368
308.0,8766.496,1.264
307.0,9463.792,3.392
307.0,8622.832,1.256
307.0,8310.976,1.392
306.0,9467.296,0.248
300.0,8307.472,1.328
306.0,8332.0,1.392
305.0,9845.728,2.16
305.0,9155.44,2.128
304.0,10175.104,2.64
303.0,10175.104,2.688
303.0,9887.776,2.136
303.0,9768.64,1.504
303.0,9695.056,1.376
303.0,9610.96,1.304
313.0,8619.328,1.152
313.0,8416.096,1.096
306.0,9463.792,3.36
300.0,8247.904,2.264
300.0,8188.336,1.072
299.0,8370.544,1.104
299.0,8317.984,1.112
299.0,8244.4,1.088
299.0,8167.312,1.064
299.0,7943.056,1.024
298.0,8496.688,2.752
296.0,9845.728,1.808
296.0,8706.928,1.216
296.0,8636.848,1.408
300.0,9442.768,1.168
295.0,8044.672,1.152
303.0,9463.792,3.456
303.0,9246.544,2.408
303.0,9208.0,1.072
303.0,8952.208,1.432
302.0,9870.256,2.2
302.0,9116.896,1.944
301.0,8244.4,2.176
301.0,7950.064,1.232
300.0,9870.256,2.208
300.0,9772.144,1.432
296.0,8437.12,1.288
260.0,8696.416,1.768
260.0,8622.832,2.048
259.0,9943.84,1.528
258.0,10420.384,2.576
258.0,9943.84,1.544
271.0,10290.736,0.136
271.0,8251.408,2.52
271.0,7540.096,1.376
270.0,8167.312,1.64
270.0,7767.856,1.208
270.0,7634.704,1.248
286.0,8251.408,2.512
270.0,7501.552,1.192
269.0,8167.312,1.664
269.0,7627.696,1.296
269.0,7543.6,1.152
268.0,7631.2,1.312
268.0,3948.496,0.752
267.0,8055.184,1.48
267.0,7936.048,1.376
266.0,8181.328,1.512
273.0,10175.104,2.648
273.0,9940.336,1.568
270.0,7550.608,1.152
258.0,9186.976,1.128
258.0,9043.312,1.032
258.0,8871.616,2.056
258.0,8759.488,1.728
257.0,10420.384,2.584
257.0,10294.24,0.184
257.0,9768.64,1.416
257.0,9698.56,1.352
257.0,9607.456,1.312
257.0,9183.472,1.08
257.0,9043.312,1.032
260.0,9940.336,1.536
256.0,6926.896,1.104
266.0,8041.168,1.496
266.0,7936.048,1.424
266.0,7757.344,1.344
266.0,7645.216,1.28
263.0,8608.816,1.856
263.0,7936.048,1.216
262.0,8605.312,1.848
262.0,8307.472,1.712
262.0,7908.016,1.36
261.0,8388.064,1.856
256.0,9204.496,1.072
275.0,7459.504,1.072
274.0,8903.152,1.784
274.0,7235.248,1.008
273.0,11348.944,2.44
273.0,10550.032,1.88
280.0,9873.76,2.216
280.0,9653.008,1.616
280.0,9302.608,1.24
280.0,8755.984,1.64
280.0,8370.544,1.888
280.0,8324.992,1.504
273.0,9870.256,2.216
280.0,8195.344,1.536
280.0,8072.704,1.352
279.0,8398.576,1.328
279.0,8339.008,1.216
279.0,8293.456,1.24
279.0,8244.4,2.416
279.0,8191.84,1.28
279.0,8055.184,1.256
278.0,9688.048,1.392
287.0,9940.336,1.48
287.0,8258.416,2.552
280.0,8247.904,1.696
273.0,9758.128,1.36
273.0,9204.496,1.064
273.0,9011.776,2.024
273.0,8840.08,1.176
273.0,8247.904,2.488
273.0,8009.632,1.464
273.0,7554.112,1.2
273.0,7459.504,1.088
273.0,6979.456,1.128
272.0,9943.84,1.528
272.0,9011.776,2.032
275.0,7536.592,1.104
272.0,6982.96,1.136
278.0,8566.768,1.624
278.0,8388.064,1.872
277.0,7438.48,1.008
277.0,7357.888,1.008
276.0,9695.056,1.36
276.0,7357.888,1.032
275.0,10175.104,2.664
275.0,8454.64,1.992
275.0,8247.904,2.384
275.0,8016.64,1.416
272.0,8251.408,2.496
381.0,9547.888,1.312
381.0,9390.208,1.208
381.0,9246.544,1.12
380.0,10013.92,1.976
409.0,10203.136,2.6
409.0,10171.6,1.712
409.0,9943.84,1.568
396.0,10420.384,2.608
396.0,10308.256,1.824
396.0,9225.52,1.08
395.0,10395.856,2.4
313.0,8293.456,1.056
394.0,10595.584,2.208
394.0,10108.528,1.968
394.0,10052.464,1.848
393.0,10416.88,2.52
393.0,10259.2,2.368
393.0,9943.84,2.112
386.0,9870.256,2.408
386.0,8945.2,1.136
421.0,11142.208,2.256
420.0,9810.688,2.528
420.0,9709.072,1.448
395.0,10308.256,1.832
370.0,10553.536,1.904
370.0,9870.256,2.192
370.0,9688.048,1.704
370.0,9610.96,1.32
370.0,9554.896,1.504
370.0,9158.944,1.072
369.0,11345.44,2.496
369.0,9870.256,2.224
369.0,9775.648,1.416
369.0,9688.048,1.704
369.0,9155.44,1.08
381.0,9793.168,1.488
385.0,9870.256,2.432
384.0,9677.536,2.016
384.0,9179.968,1.064
384.0,9043.312,1.016
383.0,9165.952,1.04
382.0,10402.864,1.768
382.0,9547.888,1.32
382.0,9379.696,1.208
382.0,9239.536,1.144
381.0,10406.368,1.76
381.0,9943.84,1.552
369.0,9043.312,1.04
423.0,9824.704,1.288
422.0,9933.328,1.48
422.0,9824.704,1.312
421.0,11222.8,2.312
141.0,7049.536,1.152
142.0,6282.16,1.176
142.0,6212.08,1.184
141.0,10108.528,1.888
141.0,9985.888,2.072
141.0,9856.24,1.096
141.0,9789.664,2.008
412.0,11345.44,2.432
141.0,8240.896,2.568
141.0,8167.312,1.632
141.0,7792.384,1.408
141.0,7729.312,1.448
141.0,7413.952,1.192
141.0,7186.192,1.128
141.0,7116.112,1.216
534.0,9943.84,1.6
139.0,10420.384,2.528
142.0,7049.536,1.16
428.0,10550.032,1.856
141.0,8598.304,0.888
412.0,9933.328,1.56
412.0,9351.664,1.144
411.0,11348.944,2.456
411.0,10550.032,1.976
411.0,10420.384,2.56
411.0,10171.6,1.728
411.0,9943.84,1.608
411.0,9029.296,0.88
410.0,10420.384,2.552
410.0,10171.6,1.736
410.0,9943.84,1.648
423.0,9933.328,1.48
427.0,11348.944,2.424
426.0,8247.904,2.288
426.0,7354.384,1.008
425.0,10995.04,1.896
425.0,10171.6,1.64
425.0,9940.336,1.52
424.0,10402.864,1.76
424.0,10203.136,2.592
424.0,10171.6,1.648
424.0,9943.84,1.552
423.0,10080.496,1.48
409.0,10437.904,2.904
319.0,9200.992,1.312
319.0,8913.664,1.224
314.0,8615.824,1.152
314.0,8367.04,1.104
314.0,8212.864,1.072
338.0,9008.272,1.056
337.0,9824.704,1.328
337.0,9484.816,1.304
337.0,9390.208,1.28
337.0,9208.0,1.2
337.0,9127.408,1.112
370.0,11345.44,2.472
337.0,8941.696,1.056
336.0,9985.888,2.088
336.0,9768.64,1.952
336.0,9439.264,1.44
335.0,9989.392,2.056
335.0,9768.64,1.984
335.0,9439.264,1.456
323.0,8444.128,1.136
323.0,8272.432,1.08
